Language	Split	Size	Replacement	Model	Score
mayo	41	1000	without	Seq2seq	73.502
mayo	41	1000	without	1-CRF	75.606
mayo	41	1000	without	2-CRF	75.652
mayo	41	1000	without	3-CRF	75.75
mayo	41	1000	without	4-CRF	75.782
mayo	42	1000	without	Morfessor	18.502000000000002
mayo	42	1000	without	0-CRF	71.876
mayo	42	1000	without	Seq2seq	74.556
mayo	42	1000	without	3-CRF	76.83
mayo	42	1000	without	4-CRF	76.854
mayo	42	1000	without	2-CRF	77.206
mayo	42	1000	without	1-CRF	77.412
mayo	43	1000	without	Morfessor	18.216
mayo	43	1000	without	0-CRF	71.626
mayo	43	1000	without	Seq2seq	74.696
mayo	43	1000	without	2-CRF	76.972
mayo	43	1000	without	1-CRF	77.012
mayo	43	1000	without	3-CRF	77.226
mayo	43	1000	without	4-CRF	77.262
mayo	44	1000	without	Morfessor	18.526
mayo	44	1000	without	0-CRF	71.166
mayo	44	1000	without	Seq2seq	74.206
mayo	44	1000	without	4-CRF	76.5
mayo	44	1000	without	3-CRF	76.746
mayo	44	1000	without	2-CRF	76.862
mayo	44	1000	without	1-CRF	76.986
mayo	45	1000	without	Morfessor	17.986
mayo	45	1000	without	0-CRF	73.478
mayo	45	1000	without	Seq2seq	76.172
mayo	45	1000	without	1-CRF	77.266
mayo	45	1000	without	3-CRF	77.624
mayo	45	1000	without	4-CRF	77.64999999999999
mayo	45	1000	without	2-CRF	77.804
mayo	46	1000	without	Morfessor	18.35
mayo	46	1000	without	0-CRF	70.492
mayo	46	1000	without	Seq2seq	74.856
mayo	46	1000	without	4-CRF	75.248
mayo	46	1000	without	3-CRF	75.732
mayo	46	1000	without	1-CRF	75.782
mayo	46	1000	without	2-CRF	76.214
mayo	47	1000	without	Morfessor	20.046
mayo	47	1000	without	0-CRF	70.654
mayo	47	1000	without	Seq2seq	74.404
mayo	47	1000	without	1-CRF	75.57000000000001
mayo	47	1000	without	4-CRF	76.56
mayo	47	1000	without	3-CRF	76.684
mayo	47	1000	without	2-CRF	76.706
mayo	48	1000	without	Morfessor	18.164
mayo	48	1000	without	0-CRF	73.252
mayo	48	1000	without	Seq2seq	75.342
mayo	48	1000	without	1-CRF	77.114
mayo	48	1000	without	3-CRF	77.344
mayo	48	1000	without	4-CRF	77.506
mayo	48	1000	without	2-CRF	77.574
mayo	49	1000	without	Morfessor	19.49
mayo	49	1000	without	0-CRF	73.862
mayo	49	1000	without	Seq2seq	76.85000000000001
mayo	49	1000	without	1-CRF	78.05799999999999
mayo	49	1000	without	2-CRF	78.31
mayo	49	1000	without	4-CRF	78.338
mayo	49	1000	without	3-CRF	78.466
mayo	50	1000	without	Morfessor	19.128
mayo	50	1000	without	0-CRF	71.394
mayo	50	1000	without	Seq2seq	73.752
mayo	50	1000	without	1-CRF	75.986
mayo	50	1000	without	4-CRF	76.32
mayo	50	1000	without	3-CRF	76.448
mayo	50	1000	without	2-CRF	76.708
